ts_ms,av_state,av_timestamp,navSensors.imu[0].accel_x,navSensors.imu[0].accel_y,navSensors.imu[0].accel_z,navSensors.imu[0].gyro_x,navSensors.imu[0].gyro_y,navSensors.imu[0].gyro_z,navSensors.imu[0].temperature,navSensors.imu[0].timestamp_us,navSensors.imu[1].accel_x,navSensors.imu[1].accel_y,navSensors.imu[1].accel_z,navSensors.imu[1].gyro_x,navSensors.imu[1].gyro_y,navSensors.imu[1].gyro_z,navSensors.imu[1].temperature,navSensors.imu[1].timestamp_us,navSensors.imu[2].accel_x,navSensors.imu[2].accel_y,navSensors.imu[2].accel_z,navSensors.imu[2].gyro_x,navSensors.imu[2].gyro_y,navSensors.imu[2].gyro_z,navSensors.imu[2].temperature,navSensors.imu[2].timestamp_us,navSensors.imu[3].accel_x,navSensors.imu[3].accel_y,navSensors.imu[3].accel_z,navSensors.imu[3].gyro_x,navSensors.imu[3].gyro_y,navSensors.imu[3].gyro_z,navSensors.imu[3].temperature,navSensors.imu[3].timestamp_us,navSensors.bmp.temperature,navSensors.bmp.pressure,navSensors.bmp_aux.temperature,navSensors.bmp_aux.pressure,navSensors.bmp_3.temperature,navSensors.bmp_3.pressure,navSensors.bmp_4.temperature,navSensors.bmp_4.pressure,navigationData.position_kalman.x,navigationData.position_kalman.y,navigationData.position_kalman.z,navigationData.speed.x,navigationData.speed.y,navigationData.speed.z,navigationData.accel.x,navigationData.accel.y,navigationData.accel.z,navigationData.attitude.x,navigationData.attitude.y,navigationData.attitude.z,navigationData.course,navigationData.altitude,navigationData.baro.temperature,navigationData.baro.pressure,event.command_updated,event.calibrated,event.dpr_eth_ready,event.dpr_eth_pressure_ok,event.dpr_lox_ready,event.dpr_lox_pressure_ok,event.prb_ready,event.trb_ready,event.ignited,event.seperated,event.chute_unreefed,event.ignition_failed,event.catastrophic_failure,event.timer_launch_delay,event.cut_off_detected,event.apogee_detected,event.touchdown_detected,event.vertical_acc_hold,event.imu_liftoff_detected
18985,INIT,18985,-0.462081,-0.0933739,-9.61631,0.00932106,-0.00998685,0.00625843,301.962,18971217,-0.550666,-0.0466869,-9.56723,-0.0119842,0.00332895,0.00838896,301.837,18990194,-0.480037,-0.160412,-9.50737,-0.0015979,-0.00585895,-0.0201069,304.025,18982726,-0.44173,-0.134075,-9.64744,0.00213053,0.00253,0.0015979,300.087,18973219,34.5281,98003.6,33.8738,98016.3,34.5361,98030,34.6424,98032.1,0,0,0,0,0,0,-0.477643,-0.0849942,-9.64025,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19001,INIT,19001,-0.48722,-0.0933739,-9.59716,0.00226369,0.00119842,0.0015979,302.025,18987971,-0.506374,-0.0921768,-9.60673,-0.00705738,-0.00279632,0.00679106,302.15,19007069,-0.440533,-0.137667,-9.5816,0.00958738,0.00852212,-0.00466053,304.025,18999386,-0.324414,-0.205901,-9.71088,-0.00372843,-0.00319579,0.00146474,299.962,18989818,34.5281,98005.3,33.8785,98015.6,34.5314,98032,34.6517,98035.9,0,0,0,0,0,0,-0.52433,-0.1652,-9.67138,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19018,INIT,19018,-0.427365,-0.0909797,-9.59357,0.00426106,0.00386158,-0.00585895,302.025,19004257,-0.497994,-0.162806,-9.69412,-0.0103863,-0.00239685,-0.0149137,302.087,19023319,-0.481235,-0.155623,-9.61871,-0.00625843,0.0131826,-0.00399474,303.9,19015796,-0.545878,-0.21069,-9.72884,-0.000133158,0.00146474,-0.00213053,300.025,19006103,34.5281,98005.3,33.8785,98015.6,34.5314,98032,34.6517,98035.9,0,0,0,0,0,0,-0.459687,-0.0933739,-9.69293,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19035,INIT,19035,-0.428562,-0.0981623,-9.62828,-0.00306264,0.00106526,0.0165116,301.775,19021012,-0.509965,-0.203507,-9.60075,-0.00239685,-0.000266316,0.00852212,302.087,19040038,-0.509965,-0.1652,-9.69652,-0.00545948,0.00332895,0.00439422,303.712,19032474,-0.439336,-0.20231,-9.63427,-0.0114516,-0.00106526,0.00625843,300.025,19022702,34.5281,98005.3,33.8785,98015.6,34.5314,98032,34.6517,98035.9,0,0,0,0,0,0,-0.48722,-0.168791,-9.72644,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19051,INIT,19051,-0.462081,-0.0981623,-9.66779,-0.00279632,0.000133158,-0.00266316,302.025,19037297,-0.430956,-0.183156,-9.60913,-0.00759001,0.000932106,0.00545948,302.15,19056444,-0.444124,-0.187945,-9.60434,0.00239685,0,0.0122505,304.087,19048667,-0.477643,-0.132878,-9.75158,-0.000399474,-0.00253,0.00106526,300.025,19038987,34.5281,98005.3,33.8785,98015.6,34.5314,98032,34.6517,98035.9,0,0,0,0,0,0,-0.405817,-0.253785,-9.7049,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19067,INIT,19067,-0.484826,-0.107739,-9.61152,-0.00253,0.00559264,0.00759001,301.837,19053896,-0.489614,-0.150835,-9.62589,0.00106526,0.00186421,-0.00319579,302.087,19073007,-0.45849,-0.132878,-9.68694,-0.000932106,-0.00372843,0.00439422,303.837,19065177,-0.399832,-0.0849942,-9.73243,-0.00439422,0.0057258,0.00386158,299.962,19055429,34.5375,98007.5,33.8831,98016,34.5314,98024.8,34.661,98033.8,0,0,0,0,0,0,-0.440533,-0.0873884,-9.73842,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19083,INIT,19083,-0.454898,-0.0790087,-9.63906,-0.00186421,-0.00372843,-0.00239685,301.962,19070025,-0.526724,-0.0550666,-9.55167,-0.00639159,0.00186421,0.000266316,302.087,19089100,-0.484826,-0.0969652,-9.70849,0.000266316,0.0139816,0.0015979,303.9,19081285,-0.402226,-0.0694318,-9.74919,-0.00279632,-0.00213053,-0.00106526,300.15,19071403,34.5375,98007.5,33.8831,98016,34.5314,98024.8,34.661,98033.8,0,0,0,0,0,0,-0.451307,-0.0837971,-9.67736,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19100,INIT,19100,-0.433351,-0.0586579,-9.62708,0.00452737,-0.00292948,-0.00798948,301.712,19086467,-0.44173,-0.169988,-9.60913,-0.00585895,-0.00519316,-0.00199737,302.087,19105350,-0.466869,-0.108936,-9.59596,-0.00452737,-0.00292948,-0.00865527,303.9,19097653,-0.434548,-0.113725,-9.70011,-0.00492685,0.00319579,0.00838896,300.087,19087688,34.5375,98007.5,33.8831,98016,34.5314,98024.8,34.661,98033.8,0,0,0,0,0,0,-0.377087,-0.131681,-9.76236,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19117,INIT,19117,-0.418985,-0.149638,-9.78989,0.00719053,0.00066579,-0.000798948,301.9,19103378,-0.435745,-0.154426,-9.51216,0.00066579,-0.00479369,0.0106526,302.212,19122382,-0.525527,-0.15682,-9.62828,-0.00279632,0.00506001,0.00585895,303.837,19114491,-0.418985,-0.0682347,-9.63068,0.00292948,0.00239685,-0.00386158,300.025,19104599,34.5375,98007.5,33.8831,98016,34.5314,98024.8,34.661,98033.8,0,0,0,0,0,0,-0.4956,-0.166397,-9.65821,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19133,INIT,19133,-0.56144,-0.131681,-9.63786,0.00519316,-0.00772317,0.00439422,301.962,19120132,-0.530316,-0.167594,-9.55526,-0.00506001,0.00186421,0.00972054,302.087,19139257,-0.493206,-0.15682,-9.64145,0.00452737,-0.00319579,0.0137153,303.9,19131144,-0.391452,-0.185551,-9.72285,-0.00186421,-0.000399474,0.000266316,300.087,19121354,34.5421,98009.1,33.8831,98017.2,34.5361,98026.4,34.6517,98030,0,0,0,0,0,0,-0.386664,-0.113725,-9.72285,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19149,INIT,19149,-0.464475,-0.140061,-9.53251,-0.00346211,0.000133158,0.00226369,301.962,19136106,-0.456095,-0.141258,-9.61511,0.0145142,0.0106526,0.00452737,302.087,19155002,-0.4956,-0.123301,-9.55526,-0.000798948,0.00852212,-0.00519316,303.775,19147077,-0.427365,-0.129287,-9.65821,0.00346211,-0.00186421,0.00372843,300.212,19137171,34.5421,98009.1,33.8831,98017.2,34.5361,98026.4,34.6517,98030,0,0,0,0,0,0,-0.363919,-0.142455,-9.65582,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19166,INIT,19166,-0.463278,-0.112527,-9.58638,0.00599211,0.00266316,-0.00639159,301.9,19152548,-0.45849,-0.203507,-9.70849,-0.0123837,-0.00119842,-0.00958738,302.212,19171216,-0.535104,-0.178368,-9.55047,0.00146474,0.00759001,0.0082558,303.775,19163620,-0.386664,-0.136469,-9.72166,-0.00466053,0.00506001,0.00479369,300.087,19153613,34.5421,98009.1,33.8831,98017.2,34.5361,98026.4,34.6517,98030,0,0,0,0,0,0,-0.355539,-0.142455,-9.64025,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19184,INIT,19184,-0.42138,-0.0861913,-9.60434,-0.00506001,0.00066579,0.00479369,301.9,19170240,-0.527921,-0.177171,-9.53012,-0.00133158,-0.00439422,0.00119842,302.275,19188837,-0.447716,-0.134075,-9.54089,0.00612527,-0.00133158,0.00559264,303.962,19181196,-0.365116,-0.131681,-9.66779,-0.00319579,-0.0103863,-0.00652474,300.025,19171305,34.5421,98009.1,33.8831,98017.2,34.5361,98026.4,34.6517,98030,0,0,0,0,0,0,-0.484826,-0.125696,-9.72405,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19201,INIT,19201,-0.333991,-0.0502782,-9.63307,0.0041279,-0.00559264,0.00559264,301.837,19187431,-0.531513,-0.0921768,-9.54808,-0.00506001,0.00492685,0.00266316,302.15,19205864,-0.482432,-0.0969652,-9.54209,0.00332895,0.0110521,0.00732369,303.9,19198430,-0.471658,-0.0909797,-9.72405,-0.00466053,-0.0113184,-0.00759001,300.087,19188496,34.5375,98008.6,33.8785,98014.4,34.5454,98031.5,34.6703,98034.7,0,0,0,0,0,0,-0.413,-0.134075,-9.71567,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19219,INIT,19219,-0.414197,-0.0802058,-9.53012,-0.00506001,-0.00066579,0.00599211,301.9,19205403,-0.507571,-0.186748,-9.53251,-0.00239685,0.0118511,-0.00319579,302.087,19223829,-0.438139,-0.174777,-9.58998,0.000266316,0.0015979,-0.00466053,303.9,19216443,-0.463278,-0.153229,-9.68095,-0.0066579,-0.00226369,0,299.837,19206468,34.5375,98008.6,33.8785,98014.4,34.5454,98031.5,34.6703,98034.7,0,0,0,0,0,0,-0.45011,-0.172383,-9.72285,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19238,INIT,19238,-0.484826,-0.113725,-9.69173,0.0057258,0.00625843,0.0066579,301.587,19224001,-0.436942,-0.0933739,-9.61033,-0.0102532,0.0066579,-0.00106526,301.837,19242263,-0.446519,-0.141258,-9.60793,-0.00239685,0.00519316,0.00639159,303.712,19234928,-0.493206,-0.124498,-9.6223,-0.00133158,-0.00106526,-0.00865527,299.962,19225066,34.5375,98008.6,33.8785,98014.4,34.5454,98031.5,34.6703,98034.7,0,0,0,0,0,0,-0.480037,-0.172383,-9.67018,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19254,INIT,19254,-0.456095,-0.0167594,-9.57441,0.0041279,-0.00253,0.00479369,301.65,19239441,-0.475249,-0.136469,-9.64983,-0.0107858,0.000932106,0.00705738,302.087,19257760,-0.514753,-0.108936,-9.56603,-0.0098537,0.0119842,0.00199737,303.837,19250514,-0.493206,-0.114922,-9.73842,-0.000399474,0.00266316,-0.00852212,300.025,19240506,34.5375,98008.6,33.8785,98014.4,34.5454,98031.5,34.6703,98034.7,0,0,0,0,0,0,-0.428562,-0.0694318,-9.79588,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19270,INIT,19270,-0.430956,-0.186748,-9.62469,-0.00559264,0.00332895,-0.00213053,301.837,19255819,-0.45849,-0.136469,-9.65582,0.000133158,0.00066579,-0.00292948,301.9,19274038,-0.514753,-0.150835,-9.55167,0.0015979,0.00918791,0.00759001,303.9,19266806,-0.409408,-0.124498,-9.63307,0.00372843,0,-0.00559264,299.837,19256884,34.5375,98008.6,33.8785,98014.4,34.5454,98031.5,34.6703,98034.7,0,0,0,0,0,0,-0.432153,-0.181959,-9.69293,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19290,INIT,19290,-0.471658,-0.162806,-9.56124,-0.00226369,-0.00519316,0.0115848,302.087,19272510,-0.542287,-0.197522,-9.53012,-0.0015979,-0.00426106,0.000133158,301.962,19290629,-0.477643,-0.153229,-9.58758,-0.00279632,0.00332895,-0.00865527,303.9,19283466,-0.505177,-0.107739,-9.68574,0.000532632,-0.00319579,-0.00559264,299.962,19273419,34.5468,98007.2,33.8785,98009.7,34.5361,98027.6,34.6656,98034.3,0,0,0,0,0,0,-0.417788,-0.129287,-9.578,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19306,INIT,19306,-0.454898,-0.104148,-9.62469,0.0057258,-0.00066579,-0.00705738,301.837,19291356,-0.550666,-0.0754174,-9.52533,-0.00452737,-0.000532632,0.00306264,302.087,19309752,-0.488417,-0.155623,-9.57681,-0.000399474,0.0066579,-0.00439422,303.9,19302599,-0.454898,-0.152032,-9.69053,-0.00226369,-0.00239685,-0.00545948,300.337,19292577,34.5468,98007.2,33.8785,98009.7,34.5361,98027.6,34.6656,98034.3,0,0,0,0,0,0,-0.428562,-0.112527,-9.6199,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19323,INIT,19323,-0.445322,-0.0993594,-9.54808,0.00998685,0.00679106,0.000399474,302.087,19308203,-0.511162,-0.11133,-9.60554,-0.00346211,-0.0057258,0.00066579,302.025,19326343,-0.484826,-0.101754,-9.62589,0.00306264,-0.00439422,-0.00519316,303.9,19319265,-0.460884,-0.134075,-9.67856,0.000133158,-0.0082558,0.00253,300.025,19308955,34.5468,98007.2,33.8785,98009.7,34.5361,98027.6,34.6656,98034.3,0,0,0,0,0,0,-0.451307,-0.143652,-9.65582,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19340,INIT,19340,-0.466869,-0.0754174,-9.65821,0.00439422,0.00199737,0.00319579,302.087,19325206,-0.490811,-0.158017,-9.63068,-0.0166448,-0.0041279,0.00426106,302.337,19343246,-0.536301,-0.244209,-9.60673,-0.0041279,0.00253,-0.0122505,303.775,19336104,-0.409408,-0.0885855,-9.73961,-0.00066579,-0.00199737,-0.000399474,300.025,19325802,34.5468,98007.2,33.8785,98009.7,34.5361,98027.6,34.6656,98034.3,0,0,0,0,0,0,-0.413,-0.12809,-9.65222,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19358,INIT,19358,-0.475249,-0.1652,-9.55765,0.00386158,0.00452737,-0.000798948,301.837,19342834,-0.415394,-0.191536,-9.58399,-0.00239685,0.000932106,0.00266316,302.087,19360930,-0.525527,-0.0682347,-9.65462,-0.00106526,0.00958738,-0.00253,304.025,19354010,-0.439336,-0.0490811,-9.7444,0.010919,0.00279632,-0.00506001,300.087,19343586,34.5375,98005.1,33.8878,98014.7,34.5361,98027.6,34.6656,98033.7,0,0,0,0,0,0,-0.401029,-0.120907,-9.68215,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19375,INIT,19375,-0.45011,-0.0658405,-9.61392,-0.00559264,-0.00106526,0.00692422,301.837,19360305,-0.492008,-0.0885855,-9.60793,-0.00559264,-0.0015979,-0.000399474,301.65,19378302,-0.531513,-0.137667,-9.6606,0.00399474,0.00639159,0.0272974,303.9,19371325,-0.444124,-0.0957681,-9.68694,-0.00506001,-0.00226369,-0.00226369,300.212,19360902,34.5375,98005.1,33.8878,98014.7,34.5361,98027.6,34.6656,98033.7,0,0,0,0,0,0,-0.398635,-0.117316,-9.73363,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19394,INIT,19393,-0.361524,-0.0574608,-9.57441,-0.0057258,-0.00372843,-0.00119842,301.962,19378558,-0.380678,-0.144849,-9.48104,-0.00905475,-0.0066579,-0.00692422,302.025,19396456,-0.454898,-0.0837971,-9.5385,-0.00519316,0.000133158,0.00253,303.962,19389698,-0.428562,-0.0562637,-9.70011,-0.00399474,-0.01012,0.000798948,300.087,19379155,34.5375,98005.1,33.8878,98014.7,34.5361,98027.6,34.6656,98033.7,0,0,0,0,0,0,-0.387861,-0.122104,-9.70969,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19412,INIT,19412,-0.444124,-0.132878,-9.60913,-0.00119842,-0.00399474,0.00625843,302.025,19396968,-0.483629,-0.126893,-9.52653,-0.00692422,-0.000399474,0.00186421,302.212,19414921,-0.513556,-0.146046,-9.58758,0.00292948,0.000932106,0.00106526,303.775,19408217,-0.368707,-0.122104,-9.76715,0.000133158,-0.000399474,-0.00213053,300.025,19397564,34.5375,98005.1,33.8878,98014.7,34.5361,98027.6,34.6656,98033.7,0,0,0,0,0,0,-0.54109,-0.1652,-9.71208,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19430,INIT,19430,-0.452504,-0.0730232,-9.61152,-0.00146474,-0.00239685,0.00226369,301.712,19415377,-0.456095,-0.112527,-9.62948,-0.00466053,-0.00639159,0.0146474,301.962,19433387,-0.547075,-0.11971,-9.60554,0.00585895,-0.00652474,-0.00253,303.712,19426610,-0.476446,-0.12809,-9.67856,0.00506001,-0.000798948,-0.000932106,299.962,19415817,34.5514,98008.9,33.8878,98017.1,34.5548,98031.2,34.6656,98031.9,0,0,0,0,0,0,-0.447716,-0.144849,-9.71208,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19449,INIT,19449,-0.402226,-0.225055,-9.55287,0.00266316,0.00372843,0.00133158,301.962,19434099,-0.442927,-0.125696,-9.59835,-0.00239685,-0.000532632,0.00119842,302.087,19452009,-0.483629,-0.207098,-9.57322,-0.00585895,-0.00253,0.00585895,303.9,19445296,-0.486023,-0.124498,-9.71567,-0.00292948,-0.0057258,0.00585895,299.962,19434382,34.5514,98008.9,33.8878,98017.1,34.5548,98031.2,34.6656,98031.9,0,0,0,0,0,0,-0.429759,-0.162806,-9.7037,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19468,INIT,19468,-0.472855,-0.196325,-9.6606,-0.00146474,-0.00292948,0.00599211,301.712,19453133,-0.566229,-0.126893,-9.59716,-0.00399474,-0.00106526,0.00266316,302.15,19470944,-0.628478,-0.19393,-9.68335,-0.0041279,0.000133158,0.000133158,303.962,19464279,-0.494403,-0.138864,-9.77313,0.000266316,-0.00146474,0.00199737,300.087,19453417,34.5514,98008.9,33.8878,98017.1,34.5548,98031.2,34.6656,98031.9,0,0,0,0,0,0,-0.438139,-0.144849,-9.70011,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19488,INIT,19488,-0.398635,-0.0766145,-9.60554,0.00439422,-0.00106526,0.0130495,301.65,19472480,-0.549469,-0.0933739,-9.52653,-0.00759001,0.00492685,0.0115848,302.087,19490191,-0.446519,-0.136469,-9.4966,-0.00226369,-0.0066579,0.00878843,303.775,19483786,-0.45011,-0.213084,-9.58758,0.000932106,-0.00426106,0.00106526,300.087,19472607,34.5514,98008.9,33.8878,98017.1,34.5548,98031.2,34.6656,98031.9,0,0,0,0,0,0,-0.45011,-0.213084,-9.58758,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19508,INIT,19508,-0.436942,-0.117316,-9.56124,0.00932106,-0.00479369,0.00812264,301.962,19492295,-0.446519,-0.0011971,-9.55047,-0.00612527,0.00066579,-0.00399474,302.15,19510063,-0.451307,-0.138864,-9.57202,-0.00386158,0.00506001,0.0103863,303.775,19503544,-0.476446,-0.154426,-9.64265,-0.00545948,-0.00253,-0.00612527,299.837,19492423,34.5514,98006.5,33.8878,98014.2,34.5501,98032.5,34.6656,98033.1,0,0,0,0,0,0,-0.463278,-0.0981623,-9.67018,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19528,INIT,19528,-0.497994,-0.169988,-9.56124,-0.00585895,0.00332895,0.00186421,301.9,19512423,-0.486023,-0.0778116,-9.60913,-0.0015979,-0.0105195,-0.00332895,301.962,19530247,-0.512359,-0.142455,-9.60075,0.00173105,0.00745685,0.00226369,303.962,19523750,-0.451307,-0.0826,-9.64744,0.00532632,-0.000798948,0.00479369,300.087,19513208,34.5514,98006.5,33.8878,98014.2,34.5501,98032.5,34.6656,98033.1,0,0,0,0,0,0,-0.405817,-0.094571,-9.70609,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19548,INIT,19548,-0.371101,-0.190339,-9.59357,0.00173105,0.00559264,0.0137153,301.962,19532082,-0.434548,-0.21069,-9.59835,-0.00359527,0.00545948,0.00066579,302.087,19549807,-0.547075,-0.20231,-9.62828,0.00399474,-0.000932106,-0.0155795,303.9,19543391,-0.42138,-0.138864,-9.70011,0.00319579,0,0.00426106,299.837,19532086,34.5514,98006.5,33.8878,98014.2,34.5501,98032.5,34.6656,98033.1,0,0,0,0,0,0,-0.42138,-0.138864,-9.70011,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19568,INIT,19568,-0.432153,-0.0885855,-9.48224,-0.00173105,-0.00426106,0.00932106,301.837,19552054,-0.489614,-0.158017,-9.46548,-0.000133158,0.00798948,0.00652474,302.275,19569835,-0.52433,-0.168791,-9.49899,0.00173105,0.000798948,0.00585895,303.962,19563346,-0.399832,-0.131681,-9.67138,0.00319579,0.00146474,0.00279632,300.025,19552714,34.5514,98006.5,33.8878,98014.2,34.5501,98032.5,34.6656,98033.1,0,0,0,0,0,0,-0.387861,-0.071826,-9.67138,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19588,INIT,19588,-0.477643,-0.047884,-9.7432,-0.00186421,-0.00066579,0.000399474,301.712,19572495,-0.480037,-0.102951,-9.52653,-0.00506001,0.00332895,0.00932106,302.025,19590176,-0.48722,-0.0921768,-9.63546,-0.00532632,0.0041279,-0.000399474,303.9,19583933,-0.512359,-0.104148,-9.7456,-0.00332895,-0.00306264,0.00199737,300.212,19573095,34.5561,98011.1,33.8925,98014.6,34.5454,98030.3,34.6796,98033.8,0,0,0,0,0,0,-0.48722,-0.12809,-9.79947,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19604,INIT,19604,-0.454898,-0.130484,-9.61152,0.000798948,-0.000133158,0.00066579,301.837,19588372,-0.543484,-0.117316,-9.58758,-0.00732369,-0.000532632,0.00679106,302.087,19606017,-0.610521,-0.168791,-9.52054,-0.00372843,-0.00519316,-0.00612527,304.025,19599795,-0.447716,-0.174777,-9.62708,-0.00479369,-0.00519316,-0.0041279,300.212,19589036,34.5748,98010.7,33.916,98014.6,34.5735,98032.9,34.6981,98034.9,0,0,0,0,0,0,-0.418985,-0.195127,-9.68335,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19620,INIT,19620,-0.470461,-0.0754174,-9.51695,0.000532632,-0.00559264,-0.000798948,301.9,19604093,-0.494403,-0.196325,-9.6606,0.00492685,0.000399474,0.00918791,302.087,19621859,-0.5782,-0.159214,-9.59716,-0.00213053,0.00852212,0.010919,303.9,19615542,-0.390255,-0.223858,-9.69771,0.00186421,0.00279632,0.00279632,300.15,19604665,34.5748,98010.7,33.916,98014.6,34.5735,98032.9,34.6981,98034.9,0,0,0,0,0,0,-0.518345,-0.132878,-9.6211,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19636,INIT,19636,-0.403423,-0.100556,-9.60314,-0.00306264,0.000133158,0.0125169,302.025,19619658,-0.390255,-0.0742203,-9.4978,-0.00732369,0.00253,-0.000266316,302.025,19637388,-0.480037,-0.25618,-9.6642,-0.00652474,0.0142479,0.0131826,304.15,19631144,-0.423774,-0.154426,-9.68694,0.00306264,-0.00239685,-0.00945422,300.087,19620293,34.5934,98005.5,33.9394,98014.1,34.5876,98024.6,34.7167,98032.5,0,0,0,0,0,0,-0.366313,-0.120907,-9.71088,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
19656,INIT,19656,-0.434548,-0.0610521,-9.4978,-0.00878843,-0.00106526,-0.000532632,302.025,19640411,-0.462081,-0.131681,-9.62708,-0.0155795,0.00253,0,302.087,19658041,-0.568623,-0.15682,-9.65821,0.00785633,-0.00292948,-0.0105195,303.775,19651886,-0.506374,-0.117316,-9.74081,0.00759001,-0.00386158,-0.00652474,300.087,19640954,34.6168,98006.7,33.9535,98014.3,34.6203,98030.6,34.7214,98030.5,0,0,0,0,0,0,-0.451307,-0.114922,-9.67018,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
